site_id,rma_date,rma_count,rolling_mean,rolling_std,deviation,pct_change,z_score,severity,region,site_type,country
ST-00012,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-00012,2025-05-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-00012,2025-06-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Poland
ST-00013,2023-02-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2023-07-24,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2023-09-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Warehouse,Singapore
ST-00013,2024-11-04,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Warehouse,Singapore
ST-00013,2024-12-16,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Warehouse,Singapore
ST-00013,2025-05-12,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Warehouse,Singapore
ST-00013,2025-09-08,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Warehouse,Singapore
ST-00013,2025-09-22,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Warehouse,Singapore
ST-00014,2023-01-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2023-03-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2023-04-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2023-05-22,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Warehouse,Austria
ST-00014,2023-07-03,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2023-08-14,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2023-09-18,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2023-12-25,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2024-03-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-04-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-08-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-09-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2024-10-07,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Warehouse,Austria
ST-00014,2024-10-21,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2024-11-04,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2024-11-11,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2025-02-17,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Warehouse,Austria
ST-00014,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00014,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Austria
ST-00015,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2023-03-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2023-12-04,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2024-04-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2024-11-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2025-09-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00015,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Spain
ST-00016,2023-04-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2023-09-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2023-10-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2023-11-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-06-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-06-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-07-22,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-02-24,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-05-05,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-07-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00016,2025-08-18,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,Austria
ST-00017,2023-02-13,2,1.0,0.5,1.0,99.00990099009901,2.0,High,AMER,Cell Site,Colombia
ST-00017,2023-02-20,1,1.3333333333333333,0.577350269189626,-0.33333333333333326,-24.81389578163771,-0.5773502691896254,Normal,AMER,Cell Site,Colombia
ST-00017,2023-03-06,1,1.3333333333333333,0.577350269189626,-0.33333333333333326,-24.81389578163771,-0.5773502691896254,Normal,AMER,Cell Site,Colombia
ST-00017,2023-06-05,1,1.3333333333333333,0.577350269189626,-0.33333333333333326,-24.81389578163771,-0.5773502691896254,Normal,AMER,Cell Site,Colombia
ST-00017,2023-07-03,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,AMER,Cell Site,Colombia
ST-00017,2023-07-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2023-08-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2023-09-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2023-10-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2024-01-08,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2024-01-22,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2024-08-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-01-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-05-12,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-06-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00017,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2023-07-31,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2024-06-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2024-09-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2024-12-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2025-03-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00018,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Cell Site,Colombia
ST-00019,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-02-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-05-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-06-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-07-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-07-17,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-10-30,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-01-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-02-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-04-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-10-28,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2024-12-02,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00019,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Sweden
ST-00020,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00020,2023-04-10,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,Singapore
ST-00020,2023-06-26,1,1.3333333333333333,0.577350269189626,-0.33333333333333326,-24.81389578163771,-0.5773502691896254,Normal,APAC,Cell Site,Singapore
ST-00020,2023-09-18,1,1.3333333333333333,0.577350269189626,-0.33333333333333326,-24.81389578163771,-0.5773502691896254,Normal,APAC,Cell Site,Singapore
ST-00020,2023-10-23,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Singapore
ST-00020,2023-11-13,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Singapore
ST-00020,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00020,2024-09-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00020,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00020,2025-03-24,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00020,2025-10-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Singapore
ST-00021,2023-04-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2023-06-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2023-09-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2023-11-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2024-09-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2024-11-11,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2025-01-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2025-02-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2025-02-17,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00021,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Mexico
ST-00022,2023-01-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2023-03-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2023-03-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2023-05-01,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-02-05,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-03-04,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-05-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-10-07,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-10-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2024-12-09,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-04-21,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-04-28,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-05-19,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-06-02,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-08-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00022,2025-10-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Integration Center,Canada
ST-00023,2023-05-15,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2023-07-17,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2023-08-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2023-10-30,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-01-01,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-07-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-08-12,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2024-09-30,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,India
ST-00023,2024-10-21,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,India
ST-00023,2025-03-31,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,India
ST-00023,2025-04-14,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,India
ST-00023,2025-05-19,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,India
ST-00023,2025-07-21,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2025-08-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2025-08-11,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2025-08-25,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2025-10-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00023,2025-10-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,India
ST-00024,2023-01-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2023-02-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2024-03-25,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2024-04-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2024-06-10,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2024-07-15,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Cell Site,France
ST-00024,2025-02-10,2,1.0,0.5,1.0,99.00990099009901,2.0,High,EMEA,Cell Site,France
ST-00024,2025-03-10,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Cell Site,France
ST-00024,2025-03-17,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Cell Site,France
ST-00024,2025-06-02,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Cell Site,France
ST-00024,2025-09-15,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,EMEA,Cell Site,France
ST-00025,2023-01-23,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2023-02-06,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2023-03-20,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2023-04-10,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2023-10-09,2,1.0,0.5,1.0,99.00990099009901,2.0,High,AMER,Warehouse,Mexico
ST-00025,2023-11-06,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,AMER,Warehouse,Mexico
ST-00025,2023-11-20,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,AMER,Warehouse,Mexico
ST-00025,2024-01-08,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,AMER,Warehouse,Mexico
ST-00025,2024-01-22,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,AMER,Warehouse,Mexico
ST-00025,2024-03-18,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2024-04-22,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2024-05-13,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2024-06-24,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2025-03-03,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2025-04-14,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00025,2025-06-30,1,1.0,0.5,0.0,0.0,0.0,Normal,AMER,Warehouse,Mexico
ST-00026,2023-03-06,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-06-05,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-09-11,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-10-02,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-10-16,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-11-20,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2023-12-04,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2024-04-29,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2024-05-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2024-07-01,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-01-13,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-01-27,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-02-03,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-04-07,1,1.0,0.5,0.0,0.0,0.0,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-05-26,2,1.0,0.5,1.0,99.00990099009901,2.0,High,APAC,Cell Site,Indonesia
ST-00026,2025-07-14,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-08-04,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-08-18,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Indonesia
ST-00026,2025-09-29,1,1.25,0.5000000000000001,-0.25,-19.841269841269842,-0.4999999999999999,Normal,APAC,Cell Site,Indonesia
ST-00027,2023-05-29,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2023-06-12,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2023-06-26,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2023-10-09,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2023-11-27,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2024-02-19,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
ST-00027,2024-05-20,1,1.0,0.5,0.0,0.0,0.0,Normal,EMEA,Warehouse,Germany
