rma_id,sku_id,site_id,reason_code,rma_date,under_warranty
RMA-0000372,SKU-04599,ST-00814,INTERMITTENT,2024-12-14,True
RMA-0000373,SKU-04914,ST-00523,MECH_DAMAGE,2025-04-03,True
RMA-0000374,SKU-04312,ST-00887,FIRMWARE,2023-08-06,False
RMA-0000375,SKU-00062,ST-01575,MECH_DAMAGE,2025-09-24,True
RMA-0000376,SKU-00353,ST-00131,NO_POWER,2023-07-20,True
RMA-0000377,SKU-01120,ST-01431,RF_FAULT,2023-06-16,False
RMA-0000378,SKU-03849,ST-00205,MECH_DAMAGE,2024-08-17,False
RMA-0000379,SKU-01882,ST-01718,DOA,2025-01-12,True
RMA-0000380,SKU-00480,ST-00427,OVERHEAT,2024-02-12,True
RMA-0000381,SKU-02247,ST-00079,FIRMWARE,2023-06-15,False
RMA-0000382,SKU-02640,ST-01156,DOA,2023-04-23,False
RMA-0000383,SKU-00932,ST-00772,MECH_DAMAGE,2023-12-06,True
RMA-0000384,SKU-02246,ST-00858,OTHER,2023-05-29,False
RMA-0000385,SKU-03966,ST-01570,OTHER,2023-12-09,True
RMA-0000386,SKU-03132,ST-00974,INTERMITTENT,2025-06-21,True
RMA-0000387,SKU-02142,ST-00853,FIRMWARE,2023-03-11,True
RMA-0000388,SKU-03278,ST-01027,RF_FAULT,2025-01-21,True
RMA-0000389,SKU-01436,ST-00948,RF_FAULT,2023-05-14,False
RMA-0000390,SKU-00998,ST-01470,MECH_DAMAGE,2023-12-07,True
RMA-0000391,SKU-02890,ST-01806,OVERHEAT,2023-01-02,False
RMA-0000392,SKU-04482,ST-00867,INTERMITTENT,2025-04-05,False
RMA-0000393,SKU-02860,ST-01232,MECH_DAMAGE,2023-06-10,False
RMA-0000394,SKU-04264,ST-00017,FIRMWARE,2025-02-12,True
RMA-0000395,SKU-01662,ST-01241,NO_POWER,2024-08-20,False
RMA-0000396,SKU-04287,ST-00542,DOA,2024-05-28,False
RMA-0000397,SKU-02881,ST-01398,OTHER,2024-03-28,True
RMA-0000398,SKU-03064,ST-01446,INTERMITTENT,2023-12-03,True
RMA-0000399,SKU-04230,ST-01510,FIRMWARE,2023-03-02,True
RMA-0000400,SKU-01074,ST-01578,RF_FAULT,2024-03-17,False
RMA-0000401,SKU-01380,ST-00818,RF_FAULT,2025-04-12,False
RMA-0000402,SKU-04549,ST-01299,DOA,2023-09-17,True
RMA-0000403,SKU-03332,ST-01725,NO_POWER,2024-04-17,False
RMA-0000404,SKU-00453,ST-01663,NO_POWER,2025-05-09,True
RMA-0000405,SKU-04019,ST-00052,DOA,2024-09-07,True
RMA-0000406,SKU-04771,ST-00572,DOA,2023-10-24,True
RMA-0000407,SKU-01400,ST-01654,INTERMITTENT,2025-02-01,True
RMA-0000408,SKU-02286,ST-01928,OVERHEAT,2023-08-02,True
RMA-0000409,SKU-04905,ST-00335,INTERMITTENT,2024-10-15,True
RMA-0000410,SKU-02598,ST-00448,MECH_DAMAGE,2024-12-03,False
RMA-0000411,SKU-01129,ST-01292,OVERHEAT,2025-10-01,True
RMA-0000412,SKU-01648,ST-00208,DOA,2025-05-27,True
RMA-0000413,SKU-04571,ST-00355,FIRMWARE,2023-06-13,True
RMA-0000414,SKU-03321,ST-01243,DOA,2024-05-25,False
RMA-0000415,SKU-01604,ST-01328,OVERHEAT,2025-02-10,True
RMA-0000416,SKU-00606,ST-01499,MECH_DAMAGE,2024-06-09,True
RMA-0000417,SKU-02511,ST-00279,MECH_DAMAGE,2025-08-10,False
RMA-0000418,SKU-04385,ST-01426,OTHER,2023-11-23,False
RMA-0000419,SKU-02152,ST-00620,MECH_DAMAGE,2023-03-01,True
RMA-0000420,SKU-02307,ST-01616,INTERMITTENT,2025-03-16,True
RMA-0000421,SKU-01628,ST-01982,DOA,2024-02-09,False
RMA-0000422,SKU-02694,ST-00475,INTERMITTENT,2024-02-15,True
RMA-0000423,SKU-02692,ST-01161,INTERMITTENT,2025-03-25,True
RMA-0000424,SKU-01315,ST-00388,RF_FAULT,2024-08-16,True
RMA-0000425,SKU-01748,ST-00527,OVERHEAT,2024-02-27,True
RMA-0000426,SKU-02376,ST-01756,DOA,2023-03-17,True
RMA-0000427,SKU-02943,ST-01087,RF_FAULT,2023-10-09,True
RMA-0000428,SKU-02102,ST-00096,DOA,2024-09-16,False
RMA-0000429,SKU-01340,ST-01906,FIRMWARE,2025-05-30,True
RMA-0000430,SKU-01798,ST-00452,DOA,2024-04-11,True
RMA-0000431,SKU-03094,ST-00495,RF_FAULT,2023-11-27,True
RMA-0000432,SKU-00725,ST-00422,OVERHEAT,2023-10-02,True
RMA-0000433,SKU-04969,ST-00742,RF_FAULT,2025-03-12,True
RMA-0000434,SKU-04606,ST-01746,FIRMWARE,2025-05-15,False
RMA-0000435,SKU-01984,ST-00408,DOA,2025-05-05,False
RMA-0000436,SKU-03136,ST-00307,INTERMITTENT,2025-04-09,False
RMA-0000437,SKU-01525,ST-00103,OVERHEAT,2025-06-20,True
RMA-0000438,SKU-00656,ST-00961,MECH_DAMAGE,2025-09-19,True
RMA-0000439,SKU-01404,ST-00249,FIRMWARE,2024-03-19,False
RMA-0000440,SKU-03549,ST-00862,RF_FAULT,2025-01-12,True
RMA-0000441,SKU-02312,ST-00659,DOA,2024-06-05,True
RMA-0000442,SKU-00752,ST-00677,FIRMWARE,2023-11-21,False
RMA-0000443,SKU-01892,ST-00279,FIRMWARE,2025-02-16,True
RMA-0000444,SKU-00813,ST-00135,DOA,2024-06-13,False
RMA-0000445,SKU-01064,ST-01593,FIRMWARE,2024-06-03,False
RMA-0000446,SKU-03141,ST-01442,OTHER,2023-07-26,True
RMA-0000447,SKU-01126,ST-00026,NO_POWER,2025-05-26,True
RMA-0000448,SKU-00237,ST-01038,DOA,2023-03-02,False
RMA-0000449,SKU-04152,ST-01363,INTERMITTENT,2025-10-06,True
RMA-0000450,SKU-00679,ST-00578,FIRMWARE,2023-07-14,True
RMA-0000451,SKU-02490,ST-00990,OTHER,2024-01-27,True
RMA-0000452,SKU-04348,ST-00731,NO_POWER,2023-05-27,False
RMA-0000453,SKU-01070,ST-00443,DOA,2023-08-09,True
RMA-0000454,SKU-01141,ST-00151,DOA,2025-02-05,True
RMA-0000455,SKU-03228,ST-01644,FIRMWARE,2024-05-24,False
RMA-0000456,SKU-01512,ST-01494,RF_FAULT,2024-11-08,False
RMA-0000457,SKU-03846,ST-00225,MECH_DAMAGE,2025-09-30,False
RMA-0000458,SKU-02380,ST-00865,DOA,2024-11-15,False
RMA-0000459,SKU-00890,ST-00058,MECH_DAMAGE,2024-02-25,True
RMA-0000460,SKU-00550,ST-01075,OTHER,2024-08-24,True
RMA-0000461,SKU-01802,ST-00732,RF_FAULT,2024-07-13,True
RMA-0000462,SKU-04023,ST-01415,INTERMITTENT,2024-11-05,True
RMA-0000463,SKU-00365,ST-00339,OVERHEAT,2024-02-12,True
RMA-0000464,SKU-01615,ST-00792,RF_FAULT,2025-02-03,True
RMA-0000465,SKU-02032,ST-01600,RF_FAULT,2025-05-13,False
RMA-0000466,SKU-04152,ST-01254,INTERMITTENT,2023-11-26,True
RMA-0000467,SKU-04937,ST-01530,RF_FAULT,2024-07-06,True
RMA-0000468,SKU-04195,ST-00408,MECH_DAMAGE,2023-10-04,True
RMA-0000469,SKU-03564,ST-01967,DOA,2024-02-25,False
RMA-0000470,SKU-03181,ST-01023,MECH_DAMAGE,2025-10-06,True
RMA-0000471,SKU-01654,ST-00413,FIRMWARE,2024-10-29,False
RMA-0000472,SKU-01807,ST-01101,OTHER,2025-06-03,True
RMA-0000473,SKU-02989,ST-01425,DOA,2024-10-18,True
RMA-0000474,SKU-00519,ST-01367,MECH_DAMAGE,2024-11-14,True
RMA-0000475,SKU-04453,ST-01852,OTHER,2023-02-26,True
RMA-0000476,SKU-03399,ST-01850,RF_FAULT,2025-06-29,True
RMA-0000477,SKU-02096,ST-01345,FIRMWARE,2025-09-12,True
RMA-0000478,SKU-02378,ST-01335,INTERMITTENT,2024-10-15,True
RMA-0000479,SKU-04803,ST-00593,MECH_DAMAGE,2024-04-04,True
RMA-0000480,SKU-04492,ST-00130,DOA,2023-02-23,True
RMA-0000481,SKU-03046,ST-00571,DOA,2023-12-12,True
RMA-0000482,SKU-03459,ST-01654,FIRMWARE,2023-08-27,True
RMA-0000483,SKU-01327,ST-01945,DOA,2024-01-14,True
RMA-0000484,SKU-04248,ST-00861,FIRMWARE,2025-01-16,True
RMA-0000485,SKU-04864,ST-01459,NO_POWER,2024-10-20,False
RMA-0000486,SKU-02033,ST-01553,OTHER,2023-09-04,False
RMA-0000487,SKU-01501,ST-01131,OVERHEAT,2024-12-30,True
RMA-0000488,SKU-02287,ST-01421,DOA,2025-09-21,True
RMA-0000489,SKU-04775,ST-00266,INTERMITTENT,2024-09-09,False
RMA-0000490,SKU-03356,ST-00084,OTHER,2025-08-06,True
RMA-0000491,SKU-04389,ST-00926,MECH_DAMAGE,2025-07-15,False
RMA-0000492,SKU-03226,ST-01473,DOA,2024-06-17,True
RMA-0000493,SKU-04859,ST-01032,MECH_DAMAGE,2023-04-06,True
RMA-0000494,SKU-04287,ST-00515,DOA,2023-10-06,True
RMA-0000495,SKU-01735,ST-01223,NO_POWER,2023-08-16,True
RMA-0000496,SKU-03965,ST-00894,RF_FAULT,2023-07-26,True
RMA-0000497,SKU-04289,ST-00870,RF_FAULT,2023-05-02,True
RMA-0000498,SKU-01984,ST-00736,INTERMITTENT,2023-05-08,False
RMA-0000499,SKU-03249,ST-01498,RF_FAULT,2024-02-27,True
RMA-0000500,SKU-03374,ST-00238,INTERMITTENT,2025-05-19,True
RMA-0000501,SKU-00689,ST-00922,DOA,2024-11-16,True
RMA-0000502,SKU-01850,ST-01842,NO_POWER,2024-01-24,True
RMA-0000503,SKU-01970,ST-01257,RF_FAULT,2024-08-28,False
RMA-0000504,SKU-02490,ST-00223,OTHER,2025-08-07,True
RMA-0000505,SKU-04854,ST-01136,DOA,2023-05-08,True
RMA-0000506,SKU-02570,ST-01888,NO_POWER,2023-06-29,False
RMA-0000507,SKU-04057,ST-01087,DOA,2025-07-12,True
RMA-0000508,SKU-02542,ST-01223,FIRMWARE,2025-09-25,False
RMA-0000509,SKU-02688,ST-01543,OTHER,2023-05-21,False
RMA-0000510,SKU-00212,ST-00397,MECH_DAMAGE,2023-05-11,True
RMA-0000511,SKU-04224,ST-00143,OTHER,2024-08-28,True
RMA-0000512,SKU-00896,ST-00537,INTERMITTENT,2024-03-18,True
RMA-0000513,SKU-04790,ST-01060,OTHER,2024-01-12,True
RMA-0000514,SKU-02674,ST-01118,NO_POWER,2023-07-04,True
RMA-0000515,SKU-03019,ST-01095,OTHER,2024-04-19,True
RMA-0000516,SKU-01840,ST-00088,NO_POWER,2024-03-15,True
RMA-0000517,SKU-03206,ST-01921,DOA,2024-04-24,True
RMA-0000518,SKU-02842,ST-00594,DOA,2023-11-12,True
RMA-0000519,SKU-02531,ST-01842,RF_FAULT,2023-04-30,True
RMA-0000520,SKU-02187,ST-01938,RF_FAULT,2025-10-10,False
RMA-0000521,SKU-01723,ST-00135,OTHER,2024-02-24,True
RMA-0000522,SKU-03233,ST-01175,OTHER,2023-08-14,True
RMA-0000523,SKU-00760,ST-01879,INTERMITTENT,2025-06-23,True
RMA-0000524,SKU-02071,ST-00271,OTHER,2025-07-06,True
RMA-0000525,SKU-00743,ST-00972,NO_POWER,2024-10-28,False
RMA-0000526,SKU-04864,ST-01928,OVERHEAT,2025-01-16,True
RMA-0000527,SKU-03516,ST-01800,FIRMWARE,2024-02-05,False
RMA-0000528,SKU-01381,ST-01170,MECH_DAMAGE,2025-03-17,True
RMA-0000529,SKU-02930,ST-01575,NO_POWER,2023-07-20,True
RMA-0000530,SKU-02742,ST-01544,MECH_DAMAGE,2023-11-24,True
RMA-0000531,SKU-03877,ST-01370,NO_POWER,2024-12-30,True
RMA-0000532,SKU-02019,ST-01743,OTHER,2024-10-20,True
RMA-0000533,SKU-00768,ST-01193,MECH_DAMAGE,2023-01-20,False
RMA-0000534,SKU-00938,ST-00651,OTHER,2024-12-14,True
RMA-0000535,SKU-02484,ST-00541,DOA,2023-06-30,True
RMA-0000536,SKU-00898,ST-01464,OTHER,2023-03-17,True
RMA-0000537,SKU-04157,ST-01794,NO_POWER,2025-06-28,False
RMA-0000538,SKU-01070,ST-01282,RF_FAULT,2024-08-17,False
RMA-0000539,SKU-00856,ST-01842,RF_FAULT,2024-11-09,True
RMA-0000540,SKU-02071,ST-00177,OTHER,2023-03-01,True
RMA-0000541,SKU-00893,ST-00788,OTHER,2025-08-28,True
RMA-0000542,SKU-00776,ST-01375,OTHER,2025-06-10,True
RMA-0000543,SKU-01162,ST-00133,RF_FAULT,2023-03-18,True
RMA-0000544,SKU-00495,ST-01452,DOA,2023-02-09,False
RMA-0000545,SKU-03933,ST-00295,FIRMWARE,2024-07-20,True
RMA-0000546,SKU-04693,ST-00102,NO_POWER,2023-09-13,True
RMA-0000547,SKU-02890,ST-00350,INTERMITTENT,2023-12-30,True
RMA-0000548,SKU-01088,ST-01193,FIRMWARE,2023-07-01,True
RMA-0000549,SKU-04748,ST-00901,RF_FAULT,2023-12-04,True
RMA-0000550,SKU-04136,ST-01770,MECH_DAMAGE,2023-03-31,True
RMA-0000551,SKU-00280,ST-00138,NO_POWER,2025-03-22,True
RMA-0000552,SKU-03704,ST-01043,NO_POWER,2023-05-20,True
RMA-0000553,SKU-02892,ST-00084,OTHER,2023-10-12,False
RMA-0000554,SKU-00094,ST-00126,INTERMITTENT,2025-06-03,True
RMA-0000555,SKU-03009,ST-01954,RF_FAULT,2025-10-13,True
RMA-0000556,SKU-02133,ST-00791,NO_POWER,2024-12-09,True
RMA-0000557,SKU-02736,ST-01119,RF_FAULT,2023-07-15,True
RMA-0000558,SKU-02448,ST-01057,OVERHEAT,2024-12-20,False
RMA-0000559,SKU-04424,ST-00278,OTHER,2025-06-24,True
RMA-0000560,SKU-01978,ST-00211,RF_FAULT,2025-05-23,False
RMA-0000561,SKU-01946,ST-01826,INTERMITTENT,2024-05-10,False
RMA-0000562,SKU-02804,ST-01456,OTHER,2023-02-21,False
RMA-0000563,SKU-03460,ST-01214,NO_POWER,2023-11-13,False
RMA-0000564,SKU-02275,ST-00952,RF_FAULT,2024-05-22,True
RMA-0000565,SKU-01814,ST-00401,DOA,2024-01-29,True
RMA-0000566,SKU-03834,ST-00478,NO_POWER,2025-09-17,True
RMA-0000567,SKU-04038,ST-01682,NO_POWER,2025-06-28,False
RMA-0000568,SKU-03198,ST-01101,INTERMITTENT,2023-06-27,False
RMA-0000569,SKU-04531,ST-01877,INTERMITTENT,2023-05-24,True
RMA-0000570,SKU-02416,ST-01259,MECH_DAMAGE,2023-06-24,True
RMA-0000571,SKU-01257,ST-01190,DOA,2023-05-11,True
RMA-0000572,SKU-03771,ST-00897,DOA,2023-03-31,True
RMA-0000573,SKU-03878,ST-01880,OVERHEAT,2023-02-17,False
RMA-0000574,SKU-04205,ST-00569,NO_POWER,2023-11-23,True
RMA-0000575,SKU-02703,ST-01965,OTHER,2025-06-24,False
RMA-0000576,SKU-02384,ST-01070,NO_POWER,2024-09-09,True
RMA-0000577,SKU-02643,ST-00562,DOA,2024-12-04,True
RMA-0000578,SKU-03046,ST-00089,RF_FAULT,2024-02-11,True
RMA-0000579,SKU-00408,ST-00230,DOA,2025-10-09,True
RMA-0000580,SKU-01159,ST-00542,INTERMITTENT,2023-07-01,True
RMA-0000581,SKU-00935,ST-01502,OTHER,2025-03-19,True
RMA-0000582,SKU-04463,ST-01268,RF_FAULT,2023-08-14,True
RMA-0000583,SKU-04280,ST-01642,FIRMWARE,2025-05-08,False
RMA-0000584,SKU-02794,ST-00440,RF_FAULT,2025-04-30,True
RMA-0000585,SKU-01295,ST-00590,OTHER,2024-11-10,True
RMA-0000586,SKU-00376,ST-00290,FIRMWARE,2023-09-07,True
RMA-0000587,SKU-04441,ST-01823,NO_POWER,2023-02-03,True
RMA-0000588,SKU-02645,ST-01749,DOA,2023-01-29,True
RMA-0000589,SKU-02066,ST-01502,FIRMWARE,2023-10-15,False
RMA-0000590,SKU-04762,ST-01948,RF_FAULT,2023-12-17,True
RMA-0000591,SKU-00406,ST-00182,OTHER,2023-01-25,True
RMA-0000592,SKU-02537,ST-00705,RF_FAULT,2023-06-18,True
RMA-0000593,SKU-00293,ST-01173,RF_FAULT,2024-12-27,True
RMA-0000594,SKU-01939,ST-01204,INTERMITTENT,2024-11-30,True
RMA-0000595,SKU-00787,ST-01941,INTERMITTENT,2023-12-24,True
RMA-0000596,SKU-00454,ST-00869,OTHER,2025-03-22,False
RMA-0000597,SKU-04575,ST-00866,OTHER,2025-04-27,True
RMA-0000598,SKU-00783,ST-00822,OTHER,2023-11-24,False
RMA-0000599,SKU-04507,ST-00053,OTHER,2025-08-01,False
RMA-0000600,SKU-02050,ST-01764,RF_FAULT,2023-04-06,True
RMA-0000601,SKU-02220,ST-01625,OTHER,2023-11-14,True
RMA-0000602,SKU-04931,ST-00262,MECH_DAMAGE,2025-10-03,True
RMA-0000603,SKU-00534,ST-00695,DOA,2024-04-02,True
RMA-0000604,SKU-02405,ST-01135,FIRMWARE,2024-02-17,False
RMA-0000605,SKU-04098,ST-01484,RF_FAULT,2025-09-18,True
RMA-0000606,SKU-00330,ST-01899,OTHER,2024-11-16,True
RMA-0000607,SKU-04566,ST-00484,RF_FAULT,2024-12-03,True
RMA-0000608,SKU-03097,ST-00533,FIRMWARE,2025-08-04,False
RMA-0000609,SKU-01548,ST-00432,INTERMITTENT,2023-12-10,True
RMA-0000610,SKU-00057,ST-01218,OVERHEAT,2025-04-22,True
RMA-0000611,SKU-04524,ST-00755,RF_FAULT,2023-11-29,True
RMA-0000612,SKU-00543,ST-00589,OTHER,2023-12-21,True
RMA-0000613,SKU-01469,ST-00344,MECH_DAMAGE,2025-08-13,True
RMA-0000614,SKU-02214,ST-00518,OVERHEAT,2024-10-12,True
RMA-0000615,SKU-02191,ST-00528,OVERHEAT,2024-10-11,True
RMA-0000616,SKU-00086,ST-00355,OVERHEAT,2023-06-18,False
RMA-0000617,SKU-04534,ST-01180,OTHER,2025-02-28,True
RMA-0000618,SKU-00987,ST-01330,OTHER,2023-02-26,True
RMA-0000619,SKU-00100,ST-00220,RF_FAULT,2023-04-19,False
RMA-0000620,SKU-03675,ST-01761,FIRMWARE,2025-05-05,True
RMA-0000621,SKU-04949,ST-01549,RF_FAULT,2025-01-18,True
RMA-0000622,SKU-01886,ST-00340,FIRMWARE,2023-05-29,True
RMA-0000623,SKU-03191,ST-01922,NO_POWER,2024-01-02,True
RMA-0000624,SKU-01555,ST-00804,RF_FAULT,2024-08-08,True
RMA-0000625,SKU-01317,ST-00941,RF_FAULT,2023-01-03,True
RMA-0000626,SKU-02518,ST-01884,RF_FAULT,2025-03-01,True
RMA-0000627,SKU-04286,ST-01048,RF_FAULT,2025-06-18,True
RMA-0000628,SKU-01124,ST-01035,MECH_DAMAGE,2023-02-07,True
RMA-0000629,SKU-04823,ST-01529,DOA,2023-01-16,True
RMA-0000630,SKU-04093,ST-01902,OTHER,2025-07-12,True
RMA-0000631,SKU-00551,ST-01007,RF_FAULT,2024-03-18,False
RMA-0000632,SKU-04653,ST-01919,DOA,2024-06-15,True
RMA-0000633,SKU-02264,ST-01717,OVERHEAT,2023-09-15,True
RMA-0000634,SKU-03459,ST-00949,RF_FAULT,2024-11-15,False
RMA-0000635,SKU-04554,ST-01894,RF_FAULT,2023-05-01,True
RMA-0000636,SKU-00541,ST-00999,INTERMITTENT,2025-02-26,True
RMA-0000637,SKU-02113,ST-01920,OTHER,2023-04-18,True
RMA-0000638,SKU-03421,ST-01419,RF_FAULT,2024-11-05,True
RMA-0000639,SKU-04407,ST-01554,RF_FAULT,2025-05-12,False
RMA-0000640,SKU-00129,ST-01306,RF_FAULT,2024-09-16,True
RMA-0000641,SKU-01071,ST-01105,FIRMWARE,2023-12-24,True
RMA-0000642,SKU-03541,ST-01244,INTERMITTENT,2024-05-06,True
RMA-0000643,SKU-04778,ST-00145,MECH_DAMAGE,2024-05-31,True
RMA-0000644,SKU-03822,ST-01163,RF_FAULT,2025-03-27,True
RMA-0000645,SKU-00982,ST-01923,MECH_DAMAGE,2023-01-21,False
RMA-0000646,SKU-03250,ST-00893,RF_FAULT,2025-03-14,True
RMA-0000647,SKU-03316,ST-01546,INTERMITTENT,2023-08-16,False
RMA-0000648,SKU-01424,ST-00350,RF_FAULT,2024-06-23,True
RMA-0000649,SKU-04135,ST-01538,NO_POWER,2025-09-24,False
RMA-0000650,SKU-00026,ST-00241,OTHER,2023-09-24,True
RMA-0000651,SKU-00359,ST-00528,FIRMWARE,2024-05-07,False
RMA-0000652,SKU-03173,ST-01544,OTHER,2025-05-25,True
RMA-0000653,SKU-02637,ST-00642,DOA,2025-08-09,True
RMA-0000654,SKU-04559,ST-01847,OVERHEAT,2025-09-28,True
RMA-0000655,SKU-02986,ST-00982,OVERHEAT,2025-05-17,True
RMA-0000656,SKU-02382,ST-00761,OTHER,2025-10-12,True
RMA-0000657,SKU-01421,ST-00687,OVERHEAT,2024-01-29,True
RMA-0000658,SKU-02041,ST-00411,RF_FAULT,2025-08-26,True
RMA-0000659,SKU-01933,ST-01596,FIRMWARE,2024-05-18,True
RMA-0000660,SKU-03253,ST-01509,RF_FAULT,2024-07-25,False
RMA-0000661,SKU-00892,ST-01882,OVERHEAT,2024-01-23,True
RMA-0000662,SKU-00199,ST-00488,RF_FAULT,2024-04-21,True
RMA-0000663,SKU-00158,ST-00451,RF_FAULT,2025-06-07,True
RMA-0000664,SKU-03390,ST-00996,NO_POWER,2024-10-20,False
RMA-0000665,SKU-03997,ST-01780,OTHER,2023-03-02,False
RMA-0000666,SKU-02864,ST-01463,DOA,2025-10-30,True
RMA-0000667,SKU-01153,ST-01396,OTHER,2024-04-18,False
RMA-0000668,SKU-01714,ST-00221,FIRMWARE,2024-09-05,False
RMA-0000669,SKU-01086,ST-01875,DOA,2023-11-02,False
RMA-0000670,SKU-00042,ST-01073,NO_POWER,2025-08-10,True
RMA-0000671,SKU-02211,ST-00510,NO_POWER,2025-07-31,True
RMA-0000672,SKU-04173,ST-01015,OTHER,2025-01-09,True
RMA-0000673,SKU-02965,ST-01663,OTHER,2025-07-09,True
RMA-0000674,SKU-00647,ST-00780,MECH_DAMAGE,2023-05-02,True
RMA-0000675,SKU-01608,ST-00773,INTERMITTENT,2024-09-15,True
RMA-0000676,SKU-03167,ST-01718,NO_POWER,2023-06-11,True
RMA-0000677,SKU-04897,ST-01331,DOA,2024-05-08,True
RMA-0000678,SKU-01075,ST-01894,DOA,2025-01-23,True
RMA-0000679,SKU-03393,ST-01610,RF_FAULT,2023-08-30,False
RMA-0000680,SKU-03914,ST-00524,OTHER,2023-01-16,True
RMA-0000681,SKU-02106,ST-01949,INTERMITTENT,2024-07-14,True
RMA-0000682,SKU-03319,ST-01710,FIRMWARE,2023-11-08,True
RMA-0000683,SKU-04430,ST-01324,OTHER,2024-05-16,False
RMA-0000684,SKU-01725,ST-01716,OVERHEAT,2025-08-10,True
RMA-0000685,SKU-03992,ST-01776,MECH_DAMAGE,2025-10-28,True
RMA-0000686,SKU-03809,ST-01768,OTHER,2025-04-24,False
RMA-0000687,SKU-04148,ST-00489,RF_FAULT,2024-10-24,True
RMA-0000688,SKU-04362,ST-00048,OVERHEAT,2025-01-28,False
RMA-0000689,SKU-03427,ST-01128,MECH_DAMAGE,2024-12-13,False
RMA-0000690,SKU-01390,ST-01587,OTHER,2023-03-11,True
RMA-0000691,SKU-02675,ST-01225,OVERHEAT,2023-04-07,False
RMA-0000692,SKU-03991,ST-01021,FIRMWARE,2023-05-14,True
RMA-0000693,SKU-02957,ST-01268,OVERHEAT,2024-11-24,True
RMA-0000694,SKU-02431,ST-01108,RF_FAULT,2024-03-15,True
RMA-0000695,SKU-00422,ST-01241,MECH_DAMAGE,2023-10-13,True
RMA-0000696,SKU-00254,ST-01588,FIRMWARE,2025-07-01,True
RMA-0000697,SKU-00440,ST-00029,NO_POWER,2025-08-23,True
RMA-0000698,SKU-02058,ST-00262,NO_POWER,2023-07-06,True
RMA-0000699,SKU-01181,ST-01664,RF_FAULT,2024-06-15,False
RMA-0000700,SKU-03478,ST-00657,FIRMWARE,2023-11-29,False
RMA-0000701,SKU-02176,ST-00601,OTHER,2025-07-20,True
RMA-0000702,SKU-01248,ST-00295,OTHER,2023-10-05,False
RMA-0000703,SKU-00528,ST-01441,FIRMWARE,2023-01-29,True
RMA-0000704,SKU-03273,ST-01062,OTHER,2025-07-28,False
RMA-0000705,SKU-03995,ST-00599,INTERMITTENT,2025-01-06,True
RMA-0000706,SKU-00263,ST-00079,DOA,2024-07-20,False
RMA-0000707,SKU-04635,ST-01871,OVERHEAT,2025-08-02,True
RMA-0000708,SKU-00466,ST-01410,DOA,2023-12-01,False
RMA-0000709,SKU-03816,ST-01450,INTERMITTENT,2024-04-12,False
RMA-0000710,SKU-03349,ST-00804,OTHER,2025-07-25,True
RMA-0000711,SKU-00094,ST-00433,MECH_DAMAGE,2023-03-24,True
RMA-0000712,SKU-01250,ST-00722,OTHER,2024-12-06,True
RMA-0000713,SKU-03084,ST-00303,NO_POWER,2025-06-14,False
RMA-0000714,SKU-00573,ST-01496,RF_FAULT,2023-09-08,False
RMA-0000715,SKU-04126,ST-00104,MECH_DAMAGE,2025-03-06,True
RMA-0000716,SKU-04668,ST-01850,INTERMITTENT,2023-04-22,False
RMA-0000717,SKU-00183,ST-01803,NO_POWER,2023-01-09,True
RMA-0000718,SKU-03855,ST-01970,RF_FAULT,2023-11-30,True
RMA-0000719,SKU-01438,ST-01316,INTERMITTENT,2024-02-05,True
RMA-0000720,SKU-00073,ST-01720,DOA,2025-07-23,False
RMA-0000721,SKU-04142,ST-01616,OTHER,2023-09-28,True
RMA-0000722,SKU-00416,ST-01465,INTERMITTENT,2025-07-23,True
RMA-0000723,SKU-04925,ST-01460,FIRMWARE,2025-02-17,True
RMA-0000724,SKU-02753,ST-01116,INTERMITTENT,2024-05-29,True
RMA-0000725,SKU-04977,ST-01140,DOA,2025-03-31,True
RMA-0000726,SKU-02803,ST-00327,MECH_DAMAGE,2025-08-11,True
RMA-0000727,SKU-00499,ST-01911,RF_FAULT,2024-06-06,True
RMA-0000728,SKU-03304,ST-00982,INTERMITTENT,2024-05-29,False
RMA-0000729,SKU-00951,ST-01557,INTERMITTENT,2024-02-04,True
RMA-0000730,SKU-03278,ST-00298,FIRMWARE,2025-08-25,False
RMA-0000731,SKU-02222,ST-00127,RF_FAULT,2023-04-26,False
RMA-0000732,SKU-03903,ST-01876,INTERMITTENT,2025-03-27,False
RMA-0000733,SKU-01252,ST-01616,RF_FAULT,2025-07-18,True
RMA-0000734,SKU-00280,ST-00703,DOA,2025-06-30,True
RMA-0000735,SKU-03059,ST-01466,INTERMITTENT,2023-05-06,True
RMA-0000736,SKU-02356,ST-00630,OTHER,2023-07-18,False
RMA-0000737,SKU-01296,ST-00542,DOA,2025-09-12,True
RMA-0000738,SKU-03153,ST-00105,DOA,2024-06-04,True
RMA-0000739,SKU-03054,ST-00385,NO_POWER,2024-11-28,False
RMA-0000740,SKU-02273,ST-01627,MECH_DAMAGE,2023-06-30,True
RMA-0000741,SKU-02410,ST-00067,FIRMWARE,2024-02-06,False
RMA-0000742,SKU-02364,ST-00378,DOA,2023-12-25,False
RMA-0000743,SKU-03131,ST-01036,NO_POWER,2025-07-03,True
RMA-0000744,SKU-04182,ST-00970,NO_POWER,2023-12-05,True
RMA-0000745,SKU-02739,ST-00823,FIRMWARE,2024-05-07,False
RMA-0000746,SKU-00529,ST-00441,OVERHEAT,2023-07-25,True
